customer_id,gender,age,gender_encoded,vehicle_type,vehicle_type_encoded,registration_date,last_service_date,avg_service_interval_days,total_services,monthly_spend_inr,city,customer_tenure_days,churned,churn_date,tenure_months,days_since_last_service,service_frequency,spend_per_service
CUST00723,Male,34,1,Two-wheeler,0,2018-06-09,2021-01-24,160,6,1560.76,Pune,960,0,,32,158,0.1874999414062683,222.96571428571428
CUST00724,Female,63,0,Two-wheeler,0,2018-05-12,2021-05-04,64,17,1504.08,Pune,1088,0,,36,58,0.4687498707491165,83.56
CUST00725,Male,55,1,Two-wheeler,0,2021-05-13,2021-06-02,35,2,1678.76,Pune,20,1,2021-06-08,0,29,2.99995500067499,559.5866666666667
CUST00726,Female,34,0,Two-wheeler,0,2016-12-07,2021-04-09,176,9,1655.43,Pune,1584,1,2021-05-25,52,83,0.1704545131714937,165.543
CUST00727,Male,62,1,Four-wheeler,1,2017-03-04,2021-06-11,96,17,3337.16,Pune,1560,0,,52,20,0.3269230140532665,185.39777777777778
CUST00728,Female,42,0,Two-wheeler,0,2018-06-20,2021-02-10,161,6,1548.05,Pune,966,0,,32,141,0.1863353458585882,221.15
CUST00729,Male,25,1,Two-wheeler,0,2021-02-21,2021-06-15,114,1,1180.0,Pune,114,0,,3,16,0.2631572022178889,590.0
CUST00730,Male,63,1,Two-wheeler,0,2020-03-18,2021-06-11,45,10,1391.91,Pune,450,0,,15,20,0.6666662222225186,126.53727272727274
CUST00731,Male,62,1,Two-wheeler,0,2016-01-09,2021-03-31,106,18,1077.75,Pune,1908,0,,63,92,0.2830188234247133,56.723684210526315
CUST00732,Female,64,0,Two-wheeler,0,2020-01-25,2021-02-28,100,4,1926.17,Pune,400,0,,13,123,0.2999997750001687,385.23400000000004
CUST00733,Male,40,1,Two-wheeler,0,2017-12-28,2021-06-26,44,29,1390.6,Pune,1276,0,,42,5,0.6818180215161391,46.35333333333333
CUST00734,Male,42,1,Four-wheeler,1,2016-06-13,2021-06-23,51,36,3925.58,Pune,1836,0,,61,8,0.5882351980007846,106.09675675675676
CUST00735,Male,62,1,Two-wheeler,0,2018-01-24,2021-03-05,142,8,1624.6,Pune,1136,1,2021-06-05,37,118,0.21126754984131604,180.5111111111111
CUST00736,Female,35,0,Two-wheeler,0,2019-08-28,2021-03-06,139,4,1145.74,Pune,556,0,,18,117,0.21582722167595952,229.148
CUST00737,Male,34,1,Four-wheeler,1,2017-03-21,2020-09-19,142,9,3600.44,Pune,1278,1,2021-03-31,42,285,0.21126755604047978,360.044
CUST00738,Female,44,0,Two-wheeler,0,2019-03-10,2021-03-29,150,5,1823.89,Pune,750,1,2021-05-04,25,94,0.199999920000032,303.9816666666667
CUST00739,Male,55,1,Four-wheeler,1,2021-02-21,2021-06-13,52,3,3468.97,Pune,112,0,,3,18,0.8035692761537245,867.2425
CUST00740,Male,30,1,Two-wheeler,0,2017-11-16,2020-10-07,88,12,1529.61,Pune,1056,1,2021-03-07,35,267,0.3409089940599448,117.66230769230768
CUST00741,Male,34,1,Four-wheeler,1,2020-09-27,2021-06-04,92,4,3279.42,Pune,250,0,,8,27,0.4799994240006912,655.884
CUST00742,Male,23,1,Four-wheeler,1,2020-03-07,2021-06-22,140,4,3509.64,Pune,472,0,,15,9,0.2542371265441993,701.928
CUST00743,Female,40,0,Four-wheeler,1,2016-09-01,2021-06-13,97,18,3595.16,Pune,1746,0,,58,18,0.30927829737486295,189.21894736842106
CUST00744,Male,32,1,Four-wheeler,1,2020-05-21,2021-06-15,53,8,3268.47,Pune,390,0,,13,16,0.6153841420121985,363.1633333333333
CUST00745,Male,41,1,Two-wheeler,0,2021-05-16,2021-06-11,123,1,1068.28,Pune,26,1,2021-06-19,0,20,1.1538328403903033,534.14
CUST00746,Female,38,0,Four-wheeler,1,2019-07-16,2021-02-23,147,4,4015.19,Pune,588,1,2021-04-21,19,128,0.20408152852983238,803.038
CUST00747,Male,53,1,Two-wheeler,0,2020-11-14,2021-06-24,111,2,1741.65,Pune,222,0,,7,7,0.2702699050406689,580.5500000000001
CUST00748,Male,33,1,Two-wheeler,0,2017-07-07,2021-06-13,74,20,1280.94,Pune,1437,0,,47,18,0.4175364472784035,60.99714285714286
CUST00749,Female,23,0,Two-wheeler,0,2019-11-08,2021-05-13,92,6,1587.86,Pune,552,0,,18,49,0.32608677930066343,226.83714285714285
CUST00750,Male,46,1,Two-wheeler,0,2020-07-26,2021-06-06,140,3,908.57,Pune,315,1,2021-06-30,10,25,0.2857140136057013,227.1425
CUST00751,Male,48,1,Two-wheeler,0,2020-05-12,2021-04-29,176,2,709.17,Pune,352,1,2021-06-15,11,63,0.17045440018090896,236.39
CUST00752,Female,47,0,Two-wheeler,0,2017-07-31,2021-04-21,80,17,1933.65,Pune,1360,0,,45,71,0.37499991727942994,107.42500000000001
CUST00753,Male,54,1,Two-wheeler,0,2016-05-04,2021-03-15,148,12,1591.82,Pune,1776,0,,59,108,0.20270266846238708,122.44769230769231
CUST00754,Male,27,1,Four-wheeler,1,2017-08-17,2021-06-09,48,29,3480.92,Pune,1392,0,,46,22,0.6249998653017531,116.03066666666668
CUST00755,Male,35,1,Four-wheeler,1,2018-07-04,2021-03-29,111,9,3593.06,Pune,999,0,,33,94,0.27027018910805134,359.306
CUST00756,Female,61,0,Two-wheeler,0,2019-03-17,2021-06-12,62,14,2790.45,Pune,818,1,2021-06-19,27,19,0.5134472444570009,186.03
CUST00757,Male,55,1,Two-wheeler,0,2017-02-07,2021-06-22,57,28,1847.64,Pune,1596,0,,53,9,0.5263156905421633,63.711724137931036
CUST00758,Male,49,1,Two-wheeler,0,2020-05-06,2021-06-06,66,6,1081.82,Pune,396,0,,13,25,0.4545451101930984,154.54571428571427
CUST00759,Female,37,0,Two-wheeler,0,2017-03-18,2021-01-24,128,11,827.85,Pune,1408,0,,46,158,0.23437495006215553,68.9875
CUST00760,Female,21,0,Two-wheeler,0,2019-12-12,2021-02-20,109,4,1921.81,Pune,436,1,2021-04-28,14,131,0.275229168420297,384.36199999999997
CUST00761,Male,32,1,Two-wheeler,0,2020-10-30,2021-06-09,67,4,1842.44,Pune,222,0,,7,22,0.5405398100813378,368.488
CUST00762,Male,23,1,Two-wheeler,0,2021-03-20,2021-06-15,179,1,1730.02,Pune,87,1,2021-06-18,2,16,0.3448263971503547,865.01
CUST00763,Male,45,1,Four-wheeler,1,2017-09-04,2021-04-07,57,23,3174.85,Pune,1311,0,,43,85,0.5263156690353159,132.28541666666666
CUST00764,Female,44,0,Two-wheeler,0,2018-04-23,2021-06-23,75,17,1645.31,Pune,1157,1,2021-06-28,38,8,0.440795045601976,91.4061111111111
CUST00765,Male,49,1,Two-wheeler,0,2018-10-01,2020-12-07,114,7,1210.66,Pune,798,0,,26,206,0.26315779580533993,151.3325
CUST00766,Male,30,1,Two-wheeler,0,2016-01-27,2021-03-21,94,20,1765.11,Pune,1880,1,2021-04-16,62,102,0.31914888524219914,84.05285714285714
CUST00767,Female,26,0,Two-wheeler,0,2020-06-02,2021-06-20,163,3,1893.06,Pune,383,0,,12,11,0.23498676110697564,473.265
CUST00768,Female,50,0,Two-wheeler,0,2020-11-03,2021-03-19,136,1,1282.61,Pune,136,0,,4,104,0.22058774870349554,641.305
CUST00769,Male,63,1,Four-wheeler,1,2021-03-11,2021-06-08,125,2,3952.72,Pune,89,0,,2,23,0.6741550309380979,1317.5733333333333
CUST00770,Female,29,0,Two-wheeler,0,2019-04-02,2020-03-23,178,2,1545.94,Pune,356,1,2020-05-15,11,465,0.16853918381529454,515.3133333333334
CUST00771,Male,58,1,Two-wheeler,0,2016-06-10,2021-02-24,86,20,1696.75,Pune,1720,0,,57,127,0.34883714845863684,80.79761904761905
CUST00772,Female,32,0,Four-wheeler,1,2019-06-27,2021-02-01,117,5,2976.15,Pune,585,0,,19,150,0.2564101249178847,496.02500000000003
CUST00773,Male,50,1,Four-wheeler,1,2016-12-10,2021-04-12,144,11,3592.89,Pune,1584,1,2021-04-17,52,80,0.2083332938762701,299.40749999999997
CUST00774,Male,26,1,Four-wheeler,1,2016-09-24,2021-06-13,164,11,3229.77,Pune,1723,0,,57,18,0.19152637408130457,269.1475
CUST00775,Female,61,0,Two-wheeler,0,2020-05-05,2020-12-17,113,2,1689.85,Pune,226,1,2021-05-19,7,196,0.26548637324817714,563.2833333333333
CUST00776,Male,61,1,Four-wheeler,1,2016-09-09,2021-06-06,138,13,4086.87,Pune,1731,0,,57,25,0.22530325384692304,291.9192857142857
CUST00777,Male,55,1,Two-wheeler,0,2019-05-12,2021-06-30,60,13,1615.81,Pune,780,0,,26,1,0.49999980769238167,115.41499999999999
CUST00778,Female,39,0,Two-wheeler,0,2018-04-16,2021-02-15,74,14,1139.66,Pune,1036,0,,34,136,0.4054052880100517,75.97733333333333
CUST00779,Female,23,0,Two-wheeler,0,2018-02-24,2020-10-05,106,9,1750.59,Pune,954,1,2020-12-22,31,269,0.2830187789249123,175.059
CUST00780,Male,26,1,Two-wheeler,0,2021-05-24,2021-06-03,146,1,1660.72,Pune,10,1,2021-06-29,0,28,2.9999100026999193,830.36
CUST00781,Male,20,1,Two-wheeler,0,2016-12-09,2020-10-01,174,8,2323.44,Pune,1392,0,,46,273,0.17241375594531122,258.16
CUST00782,Male,63,1,Two-wheeler,0,2017-01-29,2021-06-13,87,19,1601.59,Pune,1596,1,2021-06-27,53,18,0.3571427900107537,80.0795
CUST00783,Male,64,1,Four-wheeler,1,2018-08-29,2020-12-16,70,12,3265.81,Pune,840,0,,28,197,0.42857127551025875,251.21615384615384
CUST00784,Male,61,1,Four-wheeler,1,2021-03-17,2021-05-23,67,1,3808.26,Pune,67,1,2021-06-18,2,39,0.44775918913795903,1904.13
CUST00785,Male,32,1,Four-wheeler,1,2020-06-19,2021-05-11,163,2,3448.93,Pune,326,0,,10,51,0.1840489103844383,1149.6433333333332
CUST00786,Female,41,0,Two-wheeler,0,2016-09-17,2021-06-11,32,54,1532.1,Pune,1728,0,,57,20,0.9374998372396115,27.856363636363636
CUST00787,Male,40,1,Four-wheeler,1,2017-01-18,2021-01-17,146,10,3128.61,Pune,1460,0,,48,165,0.20547940983299798,284.4190909090909
CUST00788,Male,41,1,Two-wheeler,0,2017-12-02,2021-04-10,175,7,1451.03,Pune,1225,0,,40,82,0.1714285294460744,181.37875
CUST00789,Male,47,1,Four-wheeler,1,2021-05-17,2021-06-30,145,1,3512.32,Pune,44,1,2021-06-27,1,1,0.6818135330895472,1756.16
CUST00790,Female,28,0,Two-wheeler,0,2017-11-06,2020-05-24,155,6,1448.66,Pune,930,1,2021-04-15,31,403,0.19354832466183075,206.95142857142858
CUST00791,Male,45,1,Four-wheeler,1,2021-03-27,2021-06-08,118,1,3263.65,Pune,73,0,,2,23,0.41095721524432094,1631.825
CUST00792,Male,28,1,Two-wheeler,0,2017-10-28,2021-03-23,54,23,1615.29,Pune,1242,0,,41,100,0.5555554213634247,67.30375
CUST00793,Male,34,1,Four-wheeler,1,2017-07-16,2021-05-11,45,31,3130.61,Pune,1395,1,2021-05-13,46,51,0.6666665232975219,97.8315625
CUST00794,Male,29,1,Four-wheeler,1,2018-01-18,2021-02-27,71,16,3036.4,Pune,1136,0,,37,124,0.4225350996826321,178.61176470588236
CUST00795,Male,43,1,Two-wheeler,0,2017-01-20,2020-11-28,176,8,1783.81,Pune,1408,0,,46,215,0.1704545091361131,198.20111111111112
CUST00796,Female,61,0,Two-wheeler,0,2016-06-13,2021-03-08,133,13,1747.1,Pune,1729,0,,57,115,0.22556387063669103,124.79285714285713
CUST00797,Female,27,0,Four-wheeler,1,2016-04-05,2021-06-25,175,11,2976.96,Pune,1907,1,2021-06-27,63,6,0.17304664293969957,248.08
CUST00798,Male,43,1,Two-wheeler,0,2016-05-04,2021-02-17,50,35,768.18,Pune,1750,1,2021-04-10,58,134,0.5999998971428747,21.33833333333333
CUST00799,Male,35,1,Four-wheeler,1,2017-03-03,2021-06-21,151,11,3096.5,Pune,1571,0,,52,10,0.2100572482385904,258.0416666666667
CUST00800,Female,45,0,Two-wheeler,0,2018-03-11,2021-04-05,59,19,1448.68,Pune,1121,0,,37,87,0.508474440194173,72.434
CUST00801,Female,46,0,Two-wheeler,0,2021-01-25,2021-04-29,47,2,1961.74,Pune,94,1,2021-06-25,3,63,0.6382958352260578,653.9133333333333
CUST00802,Male,56,1,Two-wheeler,0,2019-11-14,2020-12-26,102,4,1438.9,Pune,408,1,2021-05-25,13,187,0.2941174307960068,287.78000000000003
CUST00803,Male,23,1,Two-wheeler,0,2018-12-09,2021-06-18,44,22,1192.26,Pune,922,0,,30,13,0.7158349080797479,51.837391304347825
CUST00804,Male,43,1,Four-wheeler,1,2018-07-27,2021-04-18,166,6,3559.43,Pune,996,0,,33,74,0.18072283713167553,508.48999999999995
CUST00805,Male,38,1,Two-wheeler,0,2017-10-27,2020-11-27,161,7,1454.39,Pune,1127,1,2021-04-18,37,216,0.18633535412546026,181.79875
CUST00806,Female,55,0,Two-wheeler,0,2018-07-29,2020-08-17,150,5,947.6,Pune,750,1,2021-02-09,25,318,0.199999920000032,157.93333333333334
CUST00807,Female,58,0,Two-wheeler,0,2020-08-24,2021-06-16,81,4,949.97,Pune,296,0,,9,15,0.405404994521965,189.994
CUST00808,Female,29,0,Two-wheeler,0,2019-07-04,2021-06-16,175,5,960.72,Pune,713,1,2021-06-25,23,15,0.21037859310858636,160.12
CUST00809,Male,44,1,Four-wheeler,1,2017-05-11,2021-05-07,31,47,4491.94,Pune,1457,0,,48,55,0.9677417362233898,93.58208333333333
CUST00810,Male,37,1,Four-wheeler,1,2020-06-07,2021-06-23,134,3,3843.99,Pune,381,0,,12,8,0.23622028644071935,960.9975
CUST00811,Female,38,0,Two-wheeler,0,2020-07-03,2021-04-17,96,3,1262.51,Pune,288,0,,9,75,0.3124996744795058,315.6275
CUST00812,Female,55,0,Four-wheeler,1,2020-07-28,2021-06-26,128,3,3943.31,Pune,333,1,2021-06-29,11,5,0.27027002678375966,985.8275
CUST00813,Male,29,1,Four-wheeler,1,2018-08-08,2021-04-28,71,14,3272.78,Pune,994,1,2021-04-30,33,64,0.4225350837419264,218.18533333333335
CUST00814,Female,52,0,Two-wheeler,0,2016-01-19,2021-06-26,41,49,1930.07,Pune,1985,1,2021-06-30,66,5,0.7405540442487589,38.6014
CUST00815,Female,24,0,Four-wheeler,1,2019-12-05,2021-06-03,103,7,3532.12,Pune,546,1,2021-06-13,18,28,0.38461517328836636,441.515
CUST00816,Male,54,1,Two-wheeler,0,2018-05-15,2021-06-24,52,22,1236.46,Pune,1136,0,,37,7,0.5809857620636191,53.75913043478261
CUST00817,Male,63,1,Two-wheeler,0,2017-12-14,2021-03-01,69,17,1771.93,Pune,1173,0,,39,122,0.43478249749808245,98.44055555555556
CUST00818,Male,53,1,Four-wheeler,1,2018-08-01,2020-11-04,118,7,3555.01,Pune,826,0,,27,239,0.25423719579762866,444.37625
CUST00819,Male,52,1,Two-wheeler,0,2016-11-10,2021-06-17,60,28,1659.31,Pune,1680,0,,56,14,0.4999999107143016,57.21758620689655
CUST00820,Male,40,1,Four-wheeler,1,2019-02-26,2021-05-01,159,5,3586.2,Pune,795,0,,26,61,0.18867917408333054,597.6999999999999
CUST00821,Female,36,0,Four-wheeler,1,2017-04-12,2021-06-08,42,38,3582.01,Pune,1518,0,,50,23,0.7509879938758904,91.84641025641027
CUST00822,Male,41,1,Two-wheeler,0,2017-07-01,2021-01-08,99,13,1820.22,Pune,1287,0,,42,174,0.3030302323938852,130.0157142857143
CUST00823,Male,56,1,Four-wheeler,1,2017-07-17,2021-06-26,128,13,4533.52,Pune,1440,0,,48,5,0.27083327690973397,323.8228571428572
CUST00824,Male,34,1,Two-wheeler,0,2020-04-20,2021-04-07,88,4,1999.52,Pune,352,0,,11,85,0.3409088003618179,399.904
CUST00825,Male,54,1,Two-wheeler,0,2018-12-03,2021-06-20,155,6,1587.86,Pune,930,1,2021-06-24,31,11,0.19354832466183075,226.83714285714285
CUST00826,Female,47,0,Four-wheeler,1,2018-02-14,2021-01-21,134,8,3375.76,Pune,1072,0,,35,161,0.22388053436179073,375.08444444444444
CUST00827,Male,26,1,Four-wheeler,1,2021-04-26,2021-06-28,97,1,3419.71,Pune,63,0,,2,3,0.47618820862757794,1709.855
CUST00828,Male,51,1,Two-wheeler,0,2017-04-20,2021-06-14,43,36,997.55,Pune,1516,0,,50,17,0.7124009144325367,26.96081081081081
CUST00829,Female,30,0,Two-wheeler,0,2019-04-19,2021-02-02,131,5,1765.82,Pune,655,1,2021-02-23,21,149,0.22900752869884183,294.30333333333334
CUST00830,Male,29,1,Four-wheeler,1,2018-03-22,2021-06-04,78,15,3094.03,Pune,1170,0,,39,27,0.38461528599608047,193.376875
CUST00831,Male,28,1,Four-wheeler,1,2018-10-06,2020-08-28,173,4,3351.02,Pune,692,0,,23,307,0.17341032944638898,670.204
CUST00832,Male,33,1,Four-wheeler,1,2019-04-05,2021-06-21,101,8,3768.14,Pune,808,0,,26,10,0.29702959268703244,418.6822222222222
CUST00833,Male,32,1,Two-wheeler,0,2018-02-23,2021-06-06,109,11,1405.07,Pune,1199,0,,39,25,0.2752292889334556,117.08916666666666
CUST00834,Male,44,1,Two-wheeler,0,2019-06-11,2021-06-04,36,21,1303.08,Pune,724,1,2021-06-16,24,27,0.8701653852905863,59.23090909090909
CUST00835,Male,21,1,Two-wheeler,0,2020-03-06,2021-05-09,39,11,1021.01,Pune,429,0,,14,53,0.7692302313075305,85.08416666666666
CUST00836,Male,54,1,Four-wheeler,1,2019-12-04,2021-05-12,175,3,3982.13,Pune,525,1,2021-05-26,17,50,0.17142847346944373,995.5325
CUST00837,Female,26,0,Two-wheeler,0,2018-03-01,2020-11-03,163,6,1166.71,Pune,978,0,,32,240,0.1840490232978456,166.67285714285714
CUST00838,Male,40,1,Two-wheeler,0,2017-03-12,2021-06-17,110,15,1265.65,Pune,1558,1,2021-06-24,51,14,0.28883178007090243,79.103125
CUST00839,Male,37,1,Four-wheeler,1,2016-07-08,2021-01-27,104,16,2783.31,Pune,1664,0,,55,155,0.2884614864552608,163.72411764705882
CUST00840,Male,22,1,Two-wheeler,0,2021-04-02,2021-05-29,57,1,1492.06,Pune,57,0,,1,33,0.5263130194051611,746.03
CUST00841,Male,61,1,Four-wheeler,1,2019-11-04,2020-09-19,160,2,3366.68,Pune,320,1,2021-06-26,10,285,0.1874998242189148,1122.2266666666667
CUST00842,Male,58,1,Four-wheeler,1,2016-04-25,2021-04-25,83,22,3572.74,Pune,1826,0,,60,67,0.3614457237493334,155.33652173913043
CUST00843,Male,60,1,Four-wheeler,1,2019-11-24,2021-06-11,132,5,3030.15,Pune,565,0,,18,20,0.2654865846973887,505.02500000000003
CUST00844,Female,30,0,Two-wheeler,0,2016-08-03,2021-06-09,141,13,1793.67,Pune,1771,0,,59,22,0.22021453073723363,128.11928571428572
CUST00845,Male,58,1,Two-wheeler,0,2016-05-16,2021-03-11,88,20,764.32,Pune,1760,0,,58,112,0.34090903279959667,36.396190476190476
CUST00846,Male,43,1,Four-wheeler,1,2016-05-22,2021-06-21,64,29,3463.13,Pune,1856,0,,61,10,0.46874992423223205,115.43766666666667
CUST00847,Male,38,1,Four-wheeler,1,2021-01-31,2021-06-24,152,1,3546.2,Pune,144,1,2021-06-28,4,7,0.2083328993064598,1773.1
CUST00848,Female,23,0,Four-wheeler,1,2019-07-06,2021-06-30,56,13,3523.11,Pune,725,0,,24,1,0.5379308118906985,251.6507142857143
CUST00849,Male,45,1,Two-wheeler,0,2018-03-09,2021-05-12,116,10,1563.1,Pune,1160,1,2021-06-08,38,50,0.2586206227705286,142.1
CUST00850,Male,57,1,Four-wheeler,1,2019-12-05,2021-02-15,146,3,3815.47,Pune,438,0,,14,136,0.2054793113155402,953.8675
CUST00851,Male,61,1,Four-wheeler,1,2016-03-31,2021-04-14,92,20,4029.88,Pune,1840,0,,61,78,0.32608690335539614,191.89904761904762
CUST00852,Female,51,0,Four-wheeler,1,2019-01-10,2021-06-14,156,7,3437.76,Pune,886,0,,29,17,0.23702023577192918,429.72
CUST00853,Male,58,1,Four-wheeler,1,2019-03-15,2021-06-02,162,5,3112.86,Pune,810,0,,27,29,0.18518511659810497,518.8100000000001
CUST00854,Female,64,0,Four-wheeler,1,2017-12-12,2021-06-24,43,30,3724.29,Pune,1290,0,,43,7,0.697674256354824,120.1383870967742
CUST00855,Male,55,1,Four-wheeler,1,2018-02-17,2020-10-31,141,7,3387.9,Pune,987,1,2020-12-04,32,243,0.21276589277632438,423.4875
CUST00856,Male,59,1,Two-wheeler,0,2021-04-22,2021-06-03,46,2,2005.85,Pune,42,0,,1,28,1.4285612245626818,668.6166666666667
CUST00857,Male,56,1,Two-wheeler,0,2019-04-26,2021-06-29,53,15,1259.21,Pune,795,0,,26,2,0.5660375222499916,78.700625
CUST00858,Male,52,1,Two-wheeler,0,2017-04-25,2021-02-27,108,13,1156.8,Pune,1404,0,,46,124,0.2777777184235644,82.62857142857142
CUST00859,Male,55,1,Two-wheeler,0,2020-07-05,2021-05-25,108,3,1557.52,Pune,324,1,2021-06-20,10,37,0.27777752057636984,389.38
CUST00860,Male,22,1,Two-wheeler,0,2019-04-13,2021-06-01,65,12,803.83,Pune,780,0,,26,30,0.4615382840237369,61.83307692307692
CUST00861,Female,28,0,Two-wheeler,0,2019-06-01,2021-06-18,37,21,1313.03,Pune,748,0,,24,13,0.8422456515057547,59.683181818181815
CUST00862,Male,27,1,Two-wheeler,0,2017-02-14,2021-06-29,134,13,1368.06,Pune,1596,1,2021-06-30,53,2,0.24436085632314727,97.71857142857142
CUST00863,Male,52,1,Two-wheeler,0,2016-01-11,2021-02-28,125,15,1588.19,Pune,1875,0,,62,123,0.23999996160000614,99.261875
CUST00864,Male,25,1,Four-wheeler,1,2016-06-07,2021-06-08,63,29,3101.49,Pune,1827,0,,60,23,0.4761903979982926,103.383
CUST00865,Male,60,1,Four-wheeler,1,2016-10-20,2020-12-10,108,14,3148.2,Pune,1512,0,,50,203,0.27777772266315026,209.88
CUST00866,Male,58,1,Two-wheeler,0,2020-03-27,2020-12-06,127,2,1962.77,Pune,254,1,2021-06-21,8,207,0.2362201934407164,654.2566666666667
CUST00867,Male,23,1,Four-wheeler,1,2018-04-11,2021-06-02,111,11,3494.62,Pune,1148,0,,38,29,0.2874563708737707,291.2183333333333
CUST00868,Male,32,1,Two-wheeler,0,2017-10-06,2021-06-07,67,20,1845.85,Pune,1340,0,,44,24,0.44776109378482976,87.89761904761905
CUST00869,Female,21,0,Two-wheeler,0,2016-01-18,2021-06-18,43,46,1283.29,Pune,1978,0,,65,13,0.697674312789538,27.30404255319149
CUST00870,Female,24,0,Two-wheeler,0,2016-08-22,2021-04-18,85,20,1478.22,Pune,1700,0,,56,74,0.3529411141868622,70.39142857142858
CUST00871,Male,63,1,Two-wheeler,0,2021-05-26,2021-06-10,123,1,1585.81,Pune,15,0,,0,21,1.9999600007999843,792.905
CUST00872,Male,46,1,Four-wheeler,1,2019-05-06,2021-02-27,51,13,4199.02,Pune,663,0,,22,124,0.5882350279479511,299.93
CUST00873,Male,51,1,Four-wheeler,1,2016-10-30,2021-03-18,64,25,3412.95,Pune,1600,1,2021-04-02,53,105,0.46874991210939143,131.2673076923077
CUST00874,Male,40,1,Two-wheeler,0,2019-11-21,2021-05-19,109,5,1433.49,Pune,545,0,,18,43,0.27522920629584974,238.915
CUST00875,Male,27,1,Two-wheeler,0,2019-02-15,2021-04-20,159,5,1939.26,Pune,795,0,,26,72,0.18867917408333054,323.21
CUST00876,Male,57,1,Two-wheeler,0,2021-01-29,2021-06-01,123,1,1348.08,Pune,123,1,2021-06-19,4,30,0.2439018441418436,674.04
CUST00877,Female,27,0,Two-wheeler,0,2016-09-04,2021-06-26,163,11,1613.85,Pune,1756,1,2021-06-28,58,5,0.18792707495551111,134.48749999999998
CUST00878,Male,22,1,Two-wheeler,0,2016-04-30,2021-03-05,177,10,1904.38,Pune,1770,0,,59,118,0.1694914966963565,173.12545454545455
CUST00879,Male,63,1,Two-wheeler,0,2016-03-31,2021-06-22,45,43,1269.66,Pune,1909,0,,63,9,0.6757463579235686,28.855909090909094
CUST00880,Male,22,1,Four-wheeler,1,2016-01-26,2020-10-01,95,18,3636.18,Pune,1710,1,2021-04-10,57,273,0.3157894182825582,191.3778947368421
CUST00881,Male,41,1,Four-wheeler,1,2016-09-19,2021-06-09,38,46,4198.22,Pune,1724,0,,57,22,0.8004638978311082,89.32382978723405
CUST00882,Male,25,1,Two-wheeler,0,2020-12-23,2021-06-29,51,6,1868.53,Pune,188,1,2021-06-30,6,2,0.9574452806724245,266.93285714285713
CUST00883,Male,21,1,Four-wheeler,1,2019-08-22,2021-06-30,139,5,3613.97,Pune,678,0,,22,1,0.22123884015980522,602.3283333333333
CUST00884,Male,42,1,Two-wheeler,0,2018-10-25,2021-06-07,30,33,1410.27,Pune,956,0,,31,24,1.035564528588537,41.478529411764704
CUST00885,Female,63,0,Two-wheeler,0,2021-04-05,2021-06-20,161,1,1258.27,Pune,76,0,,2,11,0.39473528393966867,629.135
CUST00886,Male,21,1,Two-wheeler,0,2018-11-18,2021-06-30,88,11,1104.73,Pune,955,0,,31,1,0.3455496296702734,92.06083333333333
CUST00887,Male,57,1,Four-wheeler,1,2019-09-13,2021-06-03,57,12,4103.85,Pune,629,0,,20,28,0.5723367699506662,315.6807692307693
CUST00888,Male,36,1,Four-wheeler,1,2017-11-02,2021-02-02,99,12,4026.19,Pune,1188,1,2021-05-19,39,149,0.30303022650751854,309.7069230769231
CUST00889,Male,54,1,Four-wheeler,1,2016-11-24,2021-06-18,91,19,3237.15,Pune,1667,0,,55,13,0.3419315521418922,161.85750000000002
CUST00890,Male,53,1,Two-wheeler,0,2021-03-10,2021-06-26,142,1,1635.07,Pune,108,0,,3,5,0.27777700617498285,817.535
CUST00891,Female,42,0,Four-wheeler,1,2017-03-23,2021-06-13,68,23,3544.53,Pune,1543,0,,51,18,0.4471807296472982,147.68875
CUST00892,Female,49,0,Two-wheeler,0,2020-03-05,2021-06-20,59,8,1973.77,Pune,472,0,,15,11,0.5084742530883986,219.30777777777777
CUST00893,Female,27,0,Four-wheeler,1,2018-04-11,2021-05-28,127,9,3653.12,Pune,1143,0,,38,34,0.23622041044083714,365.312
CUST00894,Male,41,1,Two-wheeler,0,2018-11-29,2021-04-22,175,5,1490.87,Pune,875,0,,29,70,0.17142851265308137,248.47833333333332
CUST00895,Male,63,1,Two-wheeler,0,2019-05-28,2020-07-06,135,3,1283.33,Pune,405,1,2020-08-23,13,360,0.22222205761329067,320.8325
CUST00896,Male,55,1,Two-wheeler,0,2018-07-15,2021-06-16,97,11,1636.35,Pune,1067,0,,35,15,0.3092782635581264,136.36249999999998
CUST00897,Male,24,1,Four-wheeler,1,2020-06-24,2021-02-13,78,3,3360.73,Pune,234,0,,7,138,0.3846148915193699,840.1825
CUST00898,Female,32,0,Two-wheeler,0,2016-06-12,2021-06-21,105,18,1588.27,Pune,1835,0,,61,10,0.2942778810444881,83.59315789473685
CUST00899,Male,48,1,Four-wheeler,1,2016-07-04,2021-03-27,157,11,3469.61,Pune,1727,0,,57,96,0.1910827693544697,289.13416666666666
CUST00900,Male,50,1,Two-wheeler,0,2018-03-03,2020-12-05,112,9,1351.0,Pune,1008,0,,33,208,0.2678570631377788,135.1
CUST00901,Male,35,1,Four-wheeler,1,2016-04-12,2021-01-24,92,19,3110.9,Pune,1748,1,2021-03-11,58,158,0.3260869005571681,155.54500000000002
CUST00902,Male,61,1,Four-wheeler,1,2018-04-13,2020-05-27,155,5,3705.68,Pune,775,0,,25,400,0.19354831217484691,617.6133333333333
